,Fact ID
3835,1c4c-073b-e376-e874
3836,b995-043c-620d-e558
3837,01d7-f9ae-c6ee-8eee
3838,0c78-0876-00af-2ff0
3839,b075-df0d-bb78-3bea
3840,02d1-f752-297f-d80c
3841,1673-5f05-00d9-9d1c
3842,6e0c-4bc9-7e10-351a
3843,1d82-f584-7ea3-52d7
3844,aa72-3082-aba6-fb00
3845,583b-9241-f02c-05bb
3846,3ac8-28fa-96ea-4658
3847,f252-528b-78fa-6956
3848,2ffc-4513-8fad-bf73
3849,969d-a910-8943-e775
3850,4bab-ef45-71e4-0f19
3851,22a5-e62f-1151-60f2
3852,4ba5-ce2c-afde-ac24
3853,a5ac-815e-8402-d5f8
3854,67d8-3f5e-c78b-7cc7
3855,8af3-1381-b634-8b97
3856,2974-683f-6607-88e7
3857,bfbd-1a45-3d5c-eb6c
3858,1d87-2d59-27e9-b392
3859,319f-36ec-626d-1c21
3860,a2d0-fb25-9c0c-89c4
3861,2d21-2f1c-4af5-033f
3862,d8f5-21a9-4c14-b105
3863,b9fd-85c7-f651-4365
3864,544b-b9d9-1ef5-42c4
3865,1c57-e18b-f776-c5eb
3866,cd15-3f60-6ecd-86dd
3867,c6c3-2053-aaf7-86fe
3868,a952-ae30-5723-87db
3869,9a28-67a2-0019-9ec2
3870,86ae-9fcc-40d0-77ab
3871,887f-3af4-3e07-807d
3872,4aa8-45fb-6589-f574
3873,beb8-cabb-ae24-b0ab
3874,9315-2889-5172-d68d
3875,3254-8f73-9122-fec8
3876,db52-3ce3-5e7f-1953
3877,d005-63fc-d3da-45e2
3878,ef7d-a3f3-6200-ea1d
3879,647c-26b4-292b-4c96
3880,5e8b-5290-a9f9-d771
3881,779a-4a82-66a1-2ce6
3882,f662-7035-f75b-8046
3883,fb74-d393-266e-0f88
3884,891f-4f5c-91a2-bd31
3885,0e96-d216-e3de-ce65
3886,b03f-5050-0795-6e43
3887,1788-1cd3-6a0a-82f2
3888,3301-3fc5-5e6e-a711
3889,67c1-b3d2-faa6-6768
3890,5753-2812-04c2-af70
3891,623f-9df0-d179-3917
3892,694b-d9ec-8c65-5a6a
3893,20a9-322c-b21a-3d54
3894,2e43-a74f-bca2-5d7f
3895,945f-acde-29f3-d573
3896,bdf8-fbda-ff94-54f5
3897,3094-7527-5f14-50d9
3898,8f2c-46a2-91be-8eae
3899,8e30-5411-1171-26fa
3900,9f23-854a-7dc0-c22e
3901,f6ad-39ca-e8e1-b1d7
3902,c491-9f0f-8947-cd1b
3903,782c-5d2a-36fe-5676
3904,31c6-d095-6939-21a9
3905,2030-ad1d-a83f-6581
3906,124d-89c9-c195-2ea9
3907,8507-acd7-51e8-31a1
3908,964c-a4cf-22a6-5f49
3909,ddb4-26f4-5edb-1f07
3910,5c21-873c-7d14-83ef
3911,926d-355a-9b2c-c5d1
3912,a9fc-ec58-9496-d635
3913,4915-3ab4-00ec-853a
3914,d36c-a9f0-2f37-c0e1
3915,cfb3-f3ae-f0d8-b6ca
3916,a908-944e-04aa-71bc
3917,bef6-e915-46ee-d0dd
3918,a7fc-71a9-609d-ae33
3919,ba22-866b-15eb-3d9a
3920,b19d-b086-7090-2115
3921,41f9-05ef-9272-1100
3922,e73f-198c-a896-b428
3923,a6ff-574e-11c6-a86c
3924,a08d-16c5-c9ee-2af5
3925,2c77-4f27-a432-599c
3926,e063-a513-3c32-87b1
3927,55b7-97a0-0554-156d
3928,1b18-2bc7-5809-6490
3929,1631-78fe-2811-ffb9
3930,8369-8669-0725-2c00
3931,d567-d49e-293e-95bf
3932,317e-c441-1f21-0244
3933,d59b-bac8-e191-05be
3934,2d69-ee53-599f-9438
3935,a538-175f-9223-d117
3936,d247-b029-3aab-0950
3937,1ed3-919d-4a4c-1be7
3938,bbf1-262a-c774-3f47
3939,2889-3edc-095a-6d6b
3940,c09a-e652-5f1c-1517
3941,b02a-dae3-93ce-c2b7
3942,228c-e968-0417-3f8d
3943,9633-63de-89db-ce0e
3944,cf64-935e-ea78-35a4
3945,2ec3-057c-c9d8-a7c4
3946,185e-29ab-4975-8d8b
3947,35d8-b64d-a726-96c8
3948,8ccc-1b06-5b19-c569
3949,f5db-3d81-10c5-e292
3950,1a64-71d5-62de-afa4
3951,4aa6-0eac-9f6d-0d0b
3952,b388-36b4-c5a9-a748
3953,97cb-0839-051e-bddf
3954,04fa-aa15-4ac9-8da4
3955,335f-491e-b6bf-7684
3956,c815-1f8a-8ea2-6492
3957,b9e7-6612-b3bc-264a
3958,b676-c9b3-bff8-a5c3
3959,b5db-599d-c781-5322
3960,fe4b-29a0-b3d1-b929
3961,994f-4898-9a1a-659b
3962,cb74-f946-eef2-3ca5
3963,4fc5-071a-fc7a-4e97
3964,2e26-d568-7d5a-f4be
3965,9e69-e4c7-1f9e-a37e
3966,4947-b167-2d68-5a22
3967,f537-cb3d-0d20-909f
3968,5301-3197-c9cd-25af
3969,1b40-3366-53ff-d094
3970,f8e4-1e90-0a4f-5fde
3971,2b0c-392f-5a90-0854
3972,e067-ed4c-972f-7684
3973,7e55-15d2-7655-88f0
3974,2f8f-92e5-f96b-7b91
3975,e59e-0e41-e397-6426
3976,2590-d8b5-881d-7252
3977,d9fd-c8f3-a4aa-801e
3978,cecf-144a-6959-4a28
3979,b23c-a7ea-8693-4a44
3980,d148-e8f6-c895-1843
3981,0dc2-4cac-dfae-1b4e
3982,7216-d3cd-86c1-feb2
3983,eb0b-95a3-aff8-8642
3984,6d4f-15e5-fadf-6159
3985,208b-1d9a-792c-c10c
3986,83a6-a1ca-cb77-fc0a
3987,7426-2baa-b557-7e74
3988,7956-497a-6dfb-85f9
3989,c7cf-6501-ed06-6b76
3990,cc75-33b5-2674-6153
3991,1bf4-ea57-b77d-dd0b
3992,9020-a34d-342a-2d13
3993,5b3a-3202-f15f-57c1
3994,0d5b-f3fe-5534-5799
3995,903e-e36b-cdfa-326e
3996,379c-057c-119a-a5bd
3997,313c-4c5c-0e2c-e2b6
3998,614f-48c8-755b-db8d
3999,740e-55ec-8b5a-8ade
4000,1857-eaa2-79ea-ce00
4001,eb23-6d22-1fc7-596a
4002,a531-afe2-6f44-bf00
4003,6bf3-1b34-7a15-0fe9
4004,2ca8-b3c1-6ebc-f1a0
4005,4517-3252-bc68-8040
4006,9de6-eb30-5159-2eef
4007,296e-c3bd-d88a-2edf
4008,d104-d5d8-6378-fe3a
4009,29a8-8ae2-e41b-b230
4010,b72b-62d2-5281-f92e
4011,4215-2fa0-919f-fb85
4012,163a-1ae9-b8d6-c3ab
4013,2df3-be53-b099-efd8
4014,7906-b683-f36f-8a3d
4015,67a2-4933-140d-2d35
4016,f881-bd1d-4ff7-700f
4017,599e-347c-567c-1fb2
4018,2441-0314-3609-c566
4019,1dab-d0e6-0b3a-1f75
4020,3820-b234-4260-797d
4021,4c10-6365-6e17-e201
4022,7854-76a6-6501-4b8f
4023,7b1d-3e19-a611-e427
4024,a979-cbd2-fb2d-175e
4025,e124-fe21-9a74-45f3
4026,2999-5991-d180-65c1
4027,ef04-96f5-1898-e701
4028,def7-ed0f-010f-6b59
4029,11a7-2581-9122-ab66
4030,b4d1-4fcf-d14e-cb3b
4031,7778-56a7-1a1e-24cf
4032,bc70-82f8-3ab8-89f4
4033,84e6-3d26-d645-4729
4034,4b24-4db5-ec89-d94c
4035,617e-4655-cd23-1bc6
4036,6932-1188-6eee-7b18
4037,bfb3-7ce9-4ba1-f302
4038,42a9-2b43-9373-6876
4039,86c9-9f73-ea5d-79fd
4040,62ff-bf8f-6b81-d3f1
4041,8031-0a5c-74bc-85e8
4042,953f-d41b-9aaa-8319
4043,1fc5-ddc7-1c8e-b374
4044,0a67-4834-1132-d2e9
4045,4e9a-4d83-b831-d02e
4046,f3b0-54ab-85b4-729d
4047,5b09-f056-de97-ef2c
4048,e15b-3537-4774-8f5e
4049,fa57-44a1-5ebb-ea27
4050,55d3-e62f-3558-a167
4051,13f8-0ecc-f96c-bb29
4052,21bb-c63e-dd97-390f
4053,f390-e545-13bc-42de
4054,0b20-e1d5-d119-0111
4055,894e-5991-acbb-3f2c
4056,655c-cb6e-d3de-9be5
4057,c487-ace1-e8b8-6158
4058,e974-d547-bb5a-b579
4059,f928-890b-c601-7e5a
4060,a0b0-3334-1d94-6318
4061,afc8-98d8-094a-fc24
4062,524f-527c-c377-46c0
4063,247f-1076-f052-4a42
4064,9d4d-3bfb-e0e2-d068
4065,4181-279d-7173-5195
4066,ccee-6dfb-1111-b7a2
4067,94b4-900e-1eec-d6c3
4068,523a-4a3c-c4a9-e681
4069,8bd9-8220-2cc9-9876
4070,9bcc-b632-9e13-d930
4071,12b0-e9bb-c84e-6a42
4072,efea-6011-c202-2cc0
4073,fdf9-ea9d-ca52-43bb
4074,d470-e585-c801-a97d
4075,8790-617a-a7ad-96c6
4076,f7d7-7399-34c2-225c
4077,dde9-e2a5-57aa-acdc
4078,95de-5e9c-79e0-c861
4079,8069-7f81-d181-7a04
4080,9b16-01cf-5fdb-ae1e
4081,d308-a04a-d030-5c6c
4082,d9aa-4785-cdb4-ac25
4083,a7f1-5498-c4dd-7392
4084,ffc7-259e-e733-5c0c
4085,3c3a-0eac-88e6-b000
4086,e058-7f0b-067c-4da4
4087,fb26-f5aa-51d2-7866
4088,5212-c2af-5c9e-8173
4089,1cf8-9176-21d7-92ba
4090,b0d4-928e-e799-54a6
4091,9f14-a567-d745-cbb2
4092,cb9d-9db9-4d61-d79f
4093,98b4-c34e-52df-8abf
4094,bcb8-5d09-22ba-d79f
4095,cf58-7d67-7565-02fc
4096,fa6f-ce79-52bc-2ba1
4097,7a40-4610-fe1f-42fa
4098,fd00-6ac1-b7ce-d4d6
4099,b544-316a-4f6a-1791
4100,97d0-5256-918b-cee7
4101,cb6d-119e-cb76-09a7
4102,18f3-bb02-623d-b420
4103,c59e-0070-96f7-48b8
4104,5645-74d9-19c8-9dc4
4105,c7a2-2ef3-cee5-a093
4106,c55d-d09c-91b9-a73c
4107,2f74-5c89-2c6c-dcfb
4108,b42d-1910-33f9-952b
4109,1dbc-76a8-e377-f8c3
4110,45a0-1086-16da-44ef
4111,3dc6-ceb8-e305-24f4
4112,3e73-bd8b-3ffb-d9d4
4113,adbd-a12d-f086-3af2
4114,3b7d-6a35-e182-1176
4115,aa44-693c-697b-f10c
4116,1d61-22c7-c31a-e8cc
4117,5cf8-8920-4274-dde5
4118,8864-98f7-00b0-f612
4119,f5b6-3177-2c38-9ac2
4120,77c0-d908-7692-6b85
4121,8a6b-afe3-4c94-ff2c
4122,23c9-3f7c-a84e-f188
4123,54f8-7788-6944-3062
4124,fa35-1103-b845-dbab
4125,39bf-bb36-34e3-1ae6
4126,10a4-f87c-a7ab-cbbe
4127,5cc6-1cf0-1bed-c5b5
4128,77e4-9f2a-607b-bb91
4129,62b1-81b0-f121-9f0a
4130,7076-5f39-360a-5525
4131,601b-8a96-578f-98b4
4132,14f3-33fa-afac-7592
4133,ac9d-0025-2070-de65
4134,7591-45d8-5f0a-2875
4135,e4cf-2cda-966d-32e4
4136,6d06-fb02-635a-de64
4137,5d0b-aad2-695f-91e3
4138,320f-f77c-6715-1abc
4139,b642-f7de-08d0-d954
4140,e7f6-ea3e-e4a3-527d
4141,760c-5c54-3992-66a4
4142,3acb-9fa2-5ab6-b065
4143,3a3e-a2f5-76ce-1dd9
4144,297e-7eab-d900-6baa
4145,81da-73e8-f1aa-6717
4146,367d-8192-f22d-fdb1
4147,a1ad-2fd3-e7aa-c2a5
4148,6491-a632-c20a-0bbb
4149,a11b-528a-009c-18c9
4150,8336-1d87-07a8-a631
4151,372a-38ed-c27f-7a66
4152,e96f-ee38-cd01-3368
4153,0cbb-d010-32e7-9c68
4154,f91e-d6f3-87ab-de8a
4155,d716-3d25-407f-f9bf
4156,ec18-0ef2-0145-311d
4157,d738-3a4f-a2b8-30b1
4158,fb34-70b6-4e6e-ac22
4159,1e5e-008c-35bb-afe6
4160,6b40-586e-0a5e-459b
4161,b89e-fbd8-8931-b897
4162,297b-b52c-84bf-97c6
4163,eeb0-ae69-30f9-6372
4164,3d43-2c8d-b67e-94eb
4165,ed0c-9153-b369-4b2a
4166,bafd-0cc6-db33-48fc
4167,cf86-1108-355a-3cff
4168,ae91-9ab6-ae1a-952d
4169,7b38-a486-3dc5-7abe
4170,7710-ff5a-0ac4-9b6b
4171,a12d-8ced-89cb-45fd
4172,da66-3bfe-0dd6-f4c1
4173,1876-8882-9566-70d4
4174,7ecf-727c-ed77-d848
4175,7b5b-211d-bab0-3d99
4176,b306-0d32-ca32-dd08
4177,d488-915b-0b53-8034
4178,67f2-f904-7ad8-4aa6
4179,ddd2-c339-9156-a3f9
4180,bdcd-a249-e8b4-67bc
4181,0be4-7c5b-efc7-7f30
4182,854e-c7da-d1a9-2bc9
4183,09fa-fb3c-33f0-af31
4184,d8f1-a33c-142f-fe9c
4185,9fed-bef2-01ac-b623
4186,4698-f4c0-13d8-4af6
4187,1d7e-d0cf-c5f3-95f5
4188,f599-7e4d-b7cc-316b
4189,e58f-f95a-c1d5-060d
4190,2986-2c97-8a43-e240
4191,6b34-4ba9-b5ef-fe2e
4192,bec1-7a79-010f-c4b2
4193,139d-503b-5124-ceec
4194,6b48-fce0-f49b-ba29
4195,6069-50ce-3663-ffe3
4196,2a03-dd66-717e-e611
4197,633a-c7d9-84cc-b5d4
4198,86d0-e314-6def-400a
4199,c82f-4988-2f41-1019
4200,9b85-859d-f3d0-b524
4201,10d9-392d-68ee-15bc
4202,f36d-af5b-a0d8-d15b
4203,4093-979a-1d7e-2c23
4204,6c4e-bf02-71e5-d3f7
4205,a00a-f7dd-a348-2d99
4206,2271-ea48-3549-4539
4207,8a40-6e44-b5da-ec6f
4208,6d76-78fa-27cd-ed39
4209,449d-a453-1f89-a84a
4210,ba1f-ae52-779b-737d
4211,fff0-86cb-5ee6-177c
4212,0689-80be-1b3f-2b37
4213,0655-cb89-f12d-3c8f
4214,44a8-722c-91fe-5fbd
4215,b8cf-989c-b130-bac8
4216,373a-008e-53fc-97d3
4217,11db-6f6a-7a2b-fa4d
4218,2951-3ac1-c8f9-7dcd
4219,3912-3071-4fc6-0807
4220,b3dd-e351-7e72-cbbf
4221,345c-489a-fb3c-9aad
4222,933a-7629-763f-64c7
4223,1965-0e5b-985a-5cc6
4224,ae9c-8d79-4e8d-52d6
4225,4c49-64df-8705-2075
4226,fe6e-f4d3-843c-496d
4227,6496-02ad-c1cd-0a9d
4228,51ca-e2a4-a77d-8bf8
4229,66e7-34fd-3de2-350c
4230,56a7-bff3-e546-e583
4231,8703-6690-788f-1592
4232,1852-63df-4e71-e20d
4233,b30d-3941-78bb-b364
4234,0232-02a1-3a57-ee83
4235,28ec-da13-c66d-e064
4236,dc04-5c7a-00e1-29d3
4237,e3b9-9a38-f710-d065
4238,b142-1cbd-f532-e620
4239,f1c2-e844-7fb8-ecc7
4240,2133-63a7-7f16-25f8
4241,0c34-a584-c8b8-b8c2
4242,38cf-fa0e-9514-ca94
4243,ea21-53f3-6057-2853
4244,8818-dabf-d567-7b3e
4245,cfd8-43a2-1452-0ffb
4246,b1a0-6972-4391-5b8c
4247,e944-2ae4-cf3e-e67a
4248,78eb-a786-7eb2-983b
4249,4a1a-76d4-d93e-df57
4250,3602-01f7-dced-3237
4251,1be8-6060-4065-9a9c
4252,14f2-5165-870b-3446
4253,4973-71de-0381-de3f
4254,3cc8-1752-2d52-3faf
4255,db0d-0439-58f8-16c8
4256,d7f4-6c5a-0915-1c5f
4257,be54-f61e-6304-b6b5
4258,6fe1-b31a-2620-2e38
4259,2dca-284c-06fd-e8a6
4260,be58-e129-0e02-859f
4261,11c9-d4cb-af56-67b6
4262,d683-e74e-6a7d-63ee
4263,d620-5b2c-05de-c4ce
4264,f161-64a5-7f12-f2b9
4265,d2a9-aacc-9543-82f5
4266,0558-47ee-7a80-1c74
4267,4911-4657-dadb-9757
4268,fbc6-68fc-6865-9eed
4269,141d-d958-123f-ab76
4270,a502-7c47-c997-f99a
4271,b2df-4738-c0b3-c0a9
4272,120e-7765-8dfd-f88f
4273,4de7-76ce-d59e-7fc2
4274,ca69-79ce-0793-d057
4275,0872-9182-486c-912c
4276,3fe6-4ac7-9fba-92e9
4277,5a46-34db-766c-f960
4278,909e-3d87-7b6c-2208
4279,479d-bc8c-dedd-62b8
4280,15b2-4719-7825-ad6f
4281,233a-13cc-0cc8-a333
4282,51b0-73b5-2457-93fd
4283,d2b2-a216-dce4-31cd
4284,4cc9-0de8-bddb-7828
4285,350f-58dd-2780-f3ba
4286,a1ad-6a0f-b62c-c49b
4287,1431-3149-3ef5-1f90
4288,dc53-cd20-98bb-b16b
4289,f335-159d-c536-1402
4290,27e3-a071-ad08-8f9c
4291,e49f-bdb0-26f0-0891
4292,570a-0ec9-b69a-93e3
4293,4e44-10c5-3185-d3e1
4294,9685-5d9f-9941-3f62
4295,35d4-9b4f-1d5f-8a2e
4296,6619-cf87-db5e-9d3e
4297,89ae-788f-02c6-7fe0
4298,dc27-311f-1332-6cfb
4299,78b2-b4b9-b7db-5e0c
4300,835f-71bd-41de-6fa6
4301,6317-6014-f4ec-2c27
4302,5ae5-c793-7907-d671
4303,fbe4-4a18-5a14-9112
4304,960e-7b86-3498-41e0
4305,5885-720b-5386-fb1c
4306,b37e-a0ce-17d5-7cc8
4307,735a-4999-6936-5abe
4308,bf85-256e-ad1a-886d
4309,00f3-2cc5-61ec-0823
4310,4714-93d3-a41f-1144
4311,afa6-8dc3-fe2a-dc04
4312,33d5-8204-256d-5641
4313,06e8-012e-e8fc-291f
4314,adb8-fa56-ef89-4202
4315,a09d-a196-028f-72ba
4316,f779-7d30-b765-f530
4317,eebb-8ffe-3726-0f89
4318,0dfb-50cf-068e-bbfc
4319,8deb-f1d3-57fd-c20d
4320,c1df-0969-faed-739b
4321,c7a7-4d26-6423-bcc6
4322,d24d-f3ff-926d-a16d
4323,c1ab-aa38-e8cd-85a7
4324,d33d-a78c-a48b-e930
4325,6d5f-1155-f4a8-53bf
4326,7339-43b9-8d7e-55b7
4327,63af-2767-e279-53bc
4328,c9c7-5c34-4e23-96e2
4329,b5a3-4425-bd82-8dcb
4330,7cde-90a8-51f7-762f
4331,a4e2-48e3-12a2-cd75
4332,666d-4d3c-381c-c37f
4333,286e-dd3d-fd31-e980
4334,7496-de95-bf38-8147
4335,fd27-0018-bdca-9af0
4336,674f-0e03-8467-594b
4337,e9a7-16a9-0cc5-ae5b
4338,48f4-25e7-819e-a97d
4339,c784-7366-9ae5-4912
4340,b517-b6f1-1943-b4dc
4341,42a0-85a7-07ee-d11d
4342,bec3-c49c-0118-e47e
4343,8f32-e55a-aa83-1fbb
4344,1271-3c32-e4d1-df32
4345,0bc5-e416-87f9-8adc
4346,c4c0-a68c-9040-c9fb
4347,ecf0-8f27-9bce-7be1
4348,8d58-5567-d01c-9612
4349,6fd6-f451-f1ac-a678
4350,dc59-265b-e651-e974
4351,afa5-ac35-73e3-e99b
4352,4e0d-49d7-ae09-01f7
4353,6a40-2ac4-4a2d-954d
4354,2d37-a2cc-bc2a-ed1b
4355,848b-0422-8d2b-80a5
4356,35b5-7d1f-8a81-12c0
4357,5d18-f0d3-84f6-fc89
4358,a827-d227-4391-ceb0
4359,853d-c716-b084-256e
4360,f46f-82b1-c475-043f
4361,7388-b23a-9870-838b
4362,f739-91d9-acac-7dd7
4363,d1e7-e85e-87f0-a321
4364,9ed5-6b4a-3667-0b43
4365,b35a-008b-3959-9a6c
4366,165c-7320-3092-1324
4367,2b10-bf90-0fbc-acca
4368,bd3d-8674-7677-aef9
4369,da00-e556-8621-4980
4370,1bef-7a17-74d4-e795
4371,36c1-973c-ac47-fe55
4372,003e-bda2-e641-6ca8
4373,5170-2883-561f-3e17
4374,a4f0-262f-801e-6145
4375,0f7c-2e77-a9d4-cce4
4376,a7ec-a57a-b7b7-9bf6
4377,8e81-c984-71f0-555f
4378,668b-0b47-2d1d-8168
4379,bb0f-d314-23b2-c929
4380,edae-b069-da54-fcf6
4381,33eb-f98c-5f4b-1df7
4382,ce9f-df71-559f-c21a
4383,01aa-b559-a83e-2f7b
4384,4ee0-1819-724e-54f7
4385,cf90-582c-6769-2d0a
4386,d9e0-5f0a-e26c-d0e8
4387,c25b-67c9-2d33-9116
4388,bfdf-b468-ee22-1b60
4389,9493-f99f-c366-f5bc
4390,cabb-556b-730d-bbc7
4391,2dc2-c468-20d4-4a8d
4392,f487-43a6-3837-b86b
4393,b3e1-3703-6490-1530
4394,86bd-c659-9db3-f443
4395,67b1-cfae-5a8e-a28c
4396,6cac-66f1-b8ce-e7ea
4397,769f-6117-1272-9b62
4398,7f18-4f2c-c82d-c191
4399,1ad3-28d4-f347-46a4
4400,7747-5d53-fc0d-16f3
4401,e5c0-79e6-37a7-4b77
4402,f0c2-63b1-42a5-416b
4403,9f3b-6ec5-eb1c-178d
4404,34f5-9386-edae-d952
4405,5072-7d9d-63a0-5042
4406,2fb5-7bf0-d5d7-3224
4407,ed09-025e-89b8-d48f
4408,3650-2d8d-42b9-299b
4409,239f-1e40-536f-7447
4410,6567-a1de-cf55-de30
4411,3033-d050-eb10-b696
4412,65ea-394c-44cb-2b42
4413,fd2d-7763-c40b-59a9
4414,cdf2-1b98-7d70-6ea5
4415,f402-34bf-e178-2a72
4416,1e0d-885b-8ca3-3c13
4417,435c-2049-11ca-61c5
4418,aa7b-a050-ec29-97a1
4419,4581-6e67-e838-1ec2
4420,11df-b5ab-f051-1665
4421,9fc2-699f-7287-fc0d
4422,09ab-1fe4-7db0-b767
4423,57d4-79ba-a97d-0f9a
4424,2d23-54ce-1de1-e3a8
4425,da14-61d8-ad00-8a01
4426,813f-2778-ed53-0c9f
4427,53a9-7d7d-dbcb-98aa
4428,1f99-d3ee-86cc-008f
4429,1900-f929-b3a7-b605
4430,f178-8a67-81c1-e3fb
4431,f4dc-5030-6255-a1f8
4432,1fc9-87b3-4b09-6451
4433,b5b8-ce64-6568-4a6c
4434,8bb1-de8d-5925-74c6
4435,768d-b035-c9fc-da67
4436,50de-3baf-f64e-f3fb
4437,b421-66e0-479f-cc4e
4438,025a-3b8a-b5f2-f320
4439,1992-cbd3-6534-a7f7
4440,e7ae-7d71-673a-aff7
4441,2aff-8cb6-a4f9-5fd9
4442,5875-4a46-39fe-053f
4443,33a9-52c2-ab75-070d
4444,8c01-39ba-c26c-f060
4445,0b40-a0ef-e690-f63c
4446,b48d-28f4-b020-de9f
4447,a4c9-298f-e5c2-eb55
4448,d116-6f25-b3ac-7d88
4449,e65a-df84-fcd2-733c
4450,fbcb-2151-6afa-c1c5
4451,9b1c-6275-14cd-43e5
4452,0c65-2951-3811-5f6a
4453,9ea7-0ab4-73cf-d2e1
4454,6cb9-7da9-1e1b-119b
4455,e170-b8a2-8292-67af
4456,14a9-afe5-f64a-d254
4457,b78b-23bd-d0fc-8d81
4458,cf66-dfc6-48d2-57ce
4459,4a99-8800-c83e-73fb
4460,2337-f998-9a82-5444
4461,0c02-ef0b-7f35-1468
4462,4d6a-a765-2231-eee7
4463,9209-73ec-9b0b-56a0
4464,a6f0-93ef-5850-b78f
4465,0f63-0b4e-b0a3-6638
4466,fe9e-a662-16d3-2f43
4467,cb44-c094-9e51-f22c
4468,9e69-51bc-d488-fd6e
4469,aa8d-f63d-7aba-2b48
4470,8be8-72e2-0326-1f4b
4471,8697-ef37-f85f-edcd
4472,4893-838a-20f6-131a
4473,03f4-694a-d986-eb3a
4474,d390-3d50-786d-4e9f
4475,331a-fc1c-2a90-be69
4476,f346-e8eb-6338-4e34
4477,09f9-ddfd-fa69-b278
4478,6aab-57ff-4d45-9ebf
4479,afdd-eda7-b0e6-ad1a
4480,7f82-8a0b-a3e0-26c5
4481,fae8-a262-8845-ae7b
4482,2f27-9c3b-1811-e537
4483,5023-29ed-9f25-f7cf
4484,43bf-25d8-a9a1-8d90
4485,2a71-fe32-5eeb-9a92
4486,78ba-5668-31d9-7285
4487,f542-77fe-59a4-e55f
4488,59cc-fafd-ca02-2f99
4489,9430-e769-9be8-f995
4490,6445-bb14-2f38-ced1
4491,3f22-c269-a38b-5f52
4492,8abe-8679-9624-5b42
4493,21aa-7ddd-bb54-be31
4494,3891-6bf5-33a7-0c5e
4495,4f3c-6616-bcde-a19f
4496,a6e1-01e9-def3-d510
4497,e9be-b235-ac20-1a20
4498,770f-d0fc-866d-3bfc
4499,ef33-d8a6-2168-2d74
4500,037d-b751-5b3d-b62d
4501,502e-4e54-77c0-d35a
4502,0629-5e75-b18c-0675
4503,0e9a-5a09-0c3a-2a9a
4504,4ca4-9068-7f5a-d63a
4505,e16d-34f6-506f-e5b0
4506,fdba-70d0-fcc6-e529
4507,63ed-2a75-b0ec-771b
4508,90b2-edef-d99f-687c
4509,c04b-7952-e97c-e5a7
4510,1ef5-5d4e-fdf8-9d2a
4511,489e-9103-cfb3-9d2e
4512,77b1-b251-ee0c-a4b4
4513,064c-653b-1ec4-4e84
4514,c4de-157a-1fb4-0ec8
4515,a10f-b463-32a7-a229
4516,ac40-d9c4-86a2-f4bb
4517,f450-c52a-cebe-ac01
4518,8661-5700-67ef-4ac8
4519,f245-df47-6b3e-b4f6
4520,c46f-1a47-b825-6df0
4521,f700-0f5f-be06-c22a
4522,198d-4495-e5b7-1477
4523,b7ec-6a4c-7e51-eb10
4524,0368-ac19-6961-eb96
4525,e6fb-12a1-939d-e850
4526,108e-8a75-dafd-6b0e
4527,affa-2d72-5000-4e10
4528,984e-bccb-a608-55b8
4529,f672-4bbb-6fff-373c
4530,4484-111e-3dfa-198e
4531,1f7b-30af-4177-e9d5
4532,df29-0616-310f-2dfb
4533,6b7f-061c-c3e6-7b6a
4534,9454-afc8-6751-3910
4535,c170-8ed0-d311-238e
4536,f290-4de0-34ab-0f52
4537,097c-4fb9-56b6-3b8d
4538,eb36-f98b-9b4f-d15e
4539,3c3e-7d13-68ab-07e8
4540,6c80-eaba-4b68-6003
4541,5cac-4930-3622-9502
4542,0350-5cfd-debd-dee8
4543,3d6b-ad3e-adb6-5537
4544,431d-1679-5bc8-6a2c
4545,372a-9e36-7f56-af5c
4546,731c-4521-3f2e-d41e
4547,4184-5780-8914-8264
4548,3274-5890-ead5-c376
4549,e900-125c-4981-68a5
4550,f273-cb72-b4dd-f0ab
4551,3148-365d-5883-f06c
4552,e172-fe13-821d-196c
4553,06da-bc83-aab7-015f
4554,2c2b-310a-0ee6-e4a2
4555,a972-0cbb-3c14-b098
4556,f8be-9407-d60e-6282
4557,1a29-2268-eeb7-edba
4558,b376-a3d3-5d2e-8fd9
4559,d1de-2ec6-5323-1c1d
4560,3085-e55b-e7a8-fd70
4561,d8c7-06a7-c7ec-8653
4562,363a-2bcb-006a-ecd5
4563,09b4-ea82-86eb-0584
4564,cc3c-b438-6a44-57f6
4565,c86b-2598-26a1-c878
4566,8af1-27da-0fa3-eab5
4567,ea47-0dd8-dfeb-ca80
4568,f344-9f75-ceae-9506
4569,6c5d-e42d-a164-2888
4570,2e56-4666-451b-5894
4571,4ff7-4d81-11f0-5105
4572,9dc0-0ba6-dbb6-4ff7
4573,0227-a355-b0ea-7d16
4574,5661-379f-7e61-6d32
4575,42eb-b4fa-925c-d88d
4576,595a-f757-3b0b-9e11
4577,4732-b071-1667-75e1
4578,f91b-66ad-cb48-46c6
4579,e448-3228-b949-a107
4580,42cf-e041-f00a-7e84
4581,a93e-05d1-02c8-7f9f
4582,c69c-a3e1-df55-5fc1
4583,8b96-cdd1-a453-1a8f
4584,c507-1be6-062b-1712
4585,419c-cd03-a464-39af
4586,0d81-d223-b67b-10d1
4587,db87-215c-3f42-5a04
4588,8f50-0cc2-61eb-9e7f
4589,2059-264d-1129-4447
4590,a9b2-1d5b-952e-8a8c
4591,4adf-935f-2a7e-de97
